scenario,users_per_cohort,day,bps_1nft,bps_3nft,nft_count_1,nft_count_3,effective_stake_1,effective_stake_3,share_1,share_3,reward_per_user_1,reward_per_user_3,cum_reward_per_user_1,cum_reward_per_user_3,raw_stake_1,raw_stake_3,daily_emission,cumulative_emission
C,250,191,5348,14898,191,573,39178.80764732735,108439.74347940419,0.26540571864637846,0.7345942813536215,69.16804971693392,191.44445731458228,25276.147230930994,43425.04052101616,25596.147230930994,43745.04052101616,65153.12675787905,17175296.937986784
C,250,192,5376,14976,192,576,39356.63598227949,109257.61320528998,0.2648241080342611,0.735175891965739,68.76851562040231,190.9076752326809,25344.915746551396,43615.94819624884,25664.915746551396,43935.94819624884,64919.0477132708,17240215.985700056
C,250,193,5404,15054,193,579,39534.236215987774,110077.12461088185,0.264246217650121,0.7357537823498791,68.37135755038665,190.3697444354693,25413.287104101782,43806.31794068431,25733.287104101782,44126.31794068431,64685.275496463975,17304901.26119652
C,250,194,5432,15132,194,582,39711.608659049874,110898.26224852783,0.2636720184390773,0.7363279815609227,67.97655877617595,189.83069425959613,25481.26366287796,43996.14863494391,25801.26366287796,44316.14863494391,64451.81325894302,17369353.074455462
C,250,195,5460,15210,195,585,39888.75362280932,111721.01070869359,0.26310148161427394,0.7368985183857261,67.5841027492037,189.2905538834296,25548.84776562716,44185.43918882734,25868.84776562716,44505.43918882734,64218.66415815832,17433571.73861362
C,250,196,5488,15288,196,588,40065.67141940335,112545.35462070657,0.2625345786540555,0.7374654213459445,67.19397309965146,188.7493523248963,25616.041738726813,44374.18854115224,25936.041738726813,44694.18854115224,63985.83135613694,17497557.56996976
C,250,197,5516,15366,197,591,40242.362361808526,113371.27865348676,0.2619712812991758,0.7380287187008243,66.80615363327924,188.2071184397975,25682.847892360092,44562.39565959204,26002.847892360092,44882.39565959204,63753.31801826918,17561310.887988027
C,250,198,5544,15444,198,594,40418.82676388453,114198.76751626599,0.26141156155003903,0.7385884384499609,66.42062832814973,187.66388091967704,25749.26852068824,44750.05954051171,26069.26852068824,45070.05954051171,63521.1273119567,17624832.015299983
C,250,199,5572,15522,199,597,40595.06494041573,115027.805959294,0.26085539166397326,0.7391446083360267,66.03738133163236,187.11966829032792,25815.305902019874,44937.17920880204,26135.305902019874,45257.17920880204,63289.26240549007,17688121.277705472
C,250,200,5600,15600,200,600,40771.07720715101,115858.37877453322,0.26030274415253446,0.7396972558474655,65.65639695733492,186.57450890995403,25880.96229897721,45123.75371771199,26200.96229897721,45443.75371771199,63057.72646682224,17751179.004172295
C,250,201,5628,15678,201,603,40946.863880841585,116690.47079634084,0.2597535917788423,0.7402464082211576,65.27765968214548,186.0284309675028,25946.239958659356,45309.78214867949,26266.239958659356,45629.78214867949,62826.52266241208,17814005.526834708
C,250,202,5656,15756,202,606,41122.425279277086,117524.06690213889,0.25920790755494694,0.7407920924450531,64.90115414342158,185.48146248128083,26011.14111280278,45495.26361116077,26331.14111280278,45815.26361116077,62595.6541561756,17876601.180990882
C,250,203,5684,15834,203,609,41297.76172131988,118359.15201307274,0.2586656647392257,0.7413343352607742,64.5268651360937,184.93363129719438,26075.667977938872,45680.197242457965,26395.667977938872,46000.197242457965,62365.12410832202,17938966.305099204
C,250,204,5712,15912,204,612,41472.87352693756,119195.71109465706,0.2581268368338101,0.74187316316619,64.15477761002798,184.38496508760088,26139.8227555489,45864.582207545565,26459.8227555489,46184.582207545565,62134.93567440721,18001101.24077361
C,250,205,5740,15990,205,615,41647.76101723396,120033.72915741094,0.25759139758204197,0.7424086024179581,63.78487666726075,183.83549134966998,26203.60763221616,46048.41769889524,26523.60763221616,46368.41769889524,61905.092004232676,18063006.332777843
C,250,206,5768,16068,206,618,41822.42451447844,120873.1912574801,0.25705932096596035,0.7429406790340398,63.41714755946385,183.28523740428358,26267.024779775624,46231.70293629952,26587.024779775624,46551.70293629952,61675.596240936844,18124681.92901878
C,250,207,5796,16146,207,621,41996.86434213358,121714.08249724875,0.25653058120381483,0.7434694187961851,63.0515756853419,182.73423039462446,26330.076355460966,46414.43716669415,26650.076355460966,46734.43716669415,61446.45151999159,18186128.380538773
C,250,208,5824,16224,208,624,42171.080824881436,122556.38802593874,0.25600515274761027,0.7439948472523896,62.688146588212994,182.18249728517742,26392.76450204918,46596.61966397933,26712.76450204918,46916.61966397933,61217.660968347605,18247346.04150712
C,250,209,5852,16302,209,627,42345.07428864836,123400.09304019844,0.2554830102806774,0.7445169897193227,62.32684595347848,181.63006486029852,26455.091348002657,46778.249728839626,26775.091348002657,47098.249728839626,60989.22770344425,18308335.269210566
C,250,210,5880,16380,210,630,42518.84506062822,124245.18278467892,0.25496412871527274,0.7450358712847273,61.96765960637735,181.07695972350015,26517.059007609034,46959.326688563124,26837.059007609034,47279.326688563124,60761.15483246938,18369096.424043037
C,250,211,5908,16458,211,633,42692.39346930445,125091.64255260031,0.2544484831902054,0.7455515168097946,61.61057350958127,180.52320829616883,26578.669581118615,47139.84989685929,26898.669581118615,47459.84989685929,60533.445451437525,18429629.869494475
C,250,212,5936,16536,212,636,42865.71984447062,125939.45768630582,0.2539360490684912,0.7460639509315088,61.25557376093453,179.9688368165994,26639.925154879547,47319.81873367589,26959.925154879547,47639.81873367589,60306.102644383485,18489935.97213886
C,250,213,5964,16614,213,639,43038.82451724971,126788.61357780502,0.25342680193503414,0.7465731980649658,60.90264659133856,179.41387133935345,26700.827801470885,47499.23260501525,27020.827801470885,47819.23260501525,60079.129482673,18550015.10162153
C,250,214,5992,16692,214,642,43211.707820112235,127639.0956693067,0.25292071759433316,0.7470792824056669,60.55177836245177,178.85833773397854,26761.379579833338,47678.09094274923,27081.379579833338,47998.09094274923,59852.52902410758,18609867.63064564
C,250,215,6020,16770,215,645,43384.370086893,128490.88945373968,0.25241777206821664,0.7475822279317833,60.20295556470829,178.3022616845679,26821.582535398047,47856.3932044338,27141.582535398047,48176.3932044338,59626.30431231905,18669493.93495796
C,250,216,6048,16848,216,648,43556.811652806784,129343.98047526387,0.25191794159360176,0.7480820584063983,59.85616481518219,177.74566868877346,26881.438700213228,48034.138873122574,27201.438700213228,48354.138873122574,59400.458375988914,18728894.39333395
C,250,217,6076,16926,217,651,43729.03285446279,130198.35432976985,0.25142120262027967,0.7485787973797202,59.5113928556306,177.18858405725683,26940.95009306886,48211.32745717983,27260.95009306886,48531.32745717983,59174.99422822187,18788069.38756217
C,250,218,6104,17004,218,654,43901.034029878094,131053.99666536842,0.25092753180872596,0.749072468191274,59.1686265504582,176.63103291281882,27000.118719619317,48387.95849009265,27320.118719619317,48707.95849009265,58949.91486581926,18847019.30242799
C,250,219,6132,17082,219,657,44072.81551848988,131910.8931828689,0.25043690602793617,0.7495630939720638,58.82785288486552,176.07304018998857,27058.94657250418,48564.031530282635,27378.94657250418,48884.031530282635,58725.223268713526,18905744.525696702
C,250,220,6160,17160,220,660,44244.377661166756,132769.02963624764,0.2499493023532858,0.7500506976467142,58.489058962929356,175.51463063432814,27117.43563146711,48739.546160916965,27437.43563146711,49059.546160916965,58500.922399314375,18964245.44809602
C,250,221,6188,17238,221,663,44415.72080021896,133628.39183310562,0.2494646980644147,0.7505353019355854,58.152232005765676,174.95582880190057,27175.587863472876,48914.50198971887,27495.587863472876,49234.50198971887,58277.015201916554,19022522.463297933
C,250,222,6216,17316,222,666,44586.845279407615,134488.96563511607,0.2489830706431354,0.7510169293568646,57.81735934976158,174.39665905886565,27233.40522282264,49088.89864877774,27553.40522282264,49408.89864877774,58053.504602156805,19080575.96790009
C,250,223,6244,17394,223,669,44757.7514439531,135350.73695846173,0.24850439777136568,0.7514956022286343,57.48442844480186,173.8371455809822,27290.88965126744,49262.73579435872,27610.88965126744,49582.73579435872,57830.39350644602,19138406.361406535
C,250,224,6272,17472,224,672,44928.439640542376,136213.6917742623,0.2480286573290834,0.7519713426709167,57.153426852562184,173.27731235323554,27348.04307812,49436.01310671196,27668.04307812,49756.01310671196,57607.684801449424,19196014.046207983
C,250,225,6300,17550,225,675,45098.9102173356,137077.81610899145,0.24755582739230608,0.7524441726076939,56.82434224479502,172.71718316936733,27404.867420364797,49608.73028988133,27724.867420364797,49928.73028988133,57385.38135354059,19253399.427561525
C,250,226,6328,17628,226,678,45269.16352397164,137943.09604488412,0.24708588623109226,0.7529141137689077,56.49716240176085,172.1567816317753,27461.364582766557,49780.887071513105,27781.364582766557,50100.887071513105,57163.48600838404,19310562.91356991
C,250,227,6356,17706,227,681,45439.199911572985,138809.5177203342,0.24661881230756566,0.7533811876924343,56.17187521054284,171.59613115098816,27517.5364579771,49952.483202664094,27837.5364579771,50272.483202664094,56942.00159038275,19367504.91516029
C,250,228,6384,17784,228,684,45609.01973274968,139677.06733028192,0.24615458427396206,0.753845415726038,55.848468663552566,171.03525494565326,27573.384926640654,50123.518457609745,27893.384926640654,50443.518457609745,56720.93090230145,19424225.846062593
C,250,229,6412,17862,229,687,45778.623341602644,140545.73112659226,0.24569318097069776,0.7543068190293022,55.526930856916785,170.47417604209448,27628.91185749757,50293.99263365184,27948.91185749757,50613.99263365184,56500.27672475282,19480726.122787345
C,250,230,6440,17940,230,690,45948.01109372601,141415.49541842323,0.24523458142446003,0.75476541857554,55.20724998904754,169.91291727436555,27684.11910748662,50463.9055509262,28004.11910748662,50783.9055509262,56280.04181585327,19537006.1646032
C,250,231,6468,18018,231,693,46117.18334620896,142286.34657258505,0.2447787648463193,0.7552212351536807,54.88941435911834,169.35150128395156,27739.008521845735,50633.25705221015,28059.008521845735,50953.25705221015,56060.22891076748,19593066.393513966
C,250,232,6496,18096,232,696,46286.14045763672,143158.27101388964,0.24432571062986233,0.7556742893701377,54.5734123656481,168.78995051973934,27793.581934211383,50802.047002729894,28113.581934211383,51122.047002729894,55840.84072134686,19648907.234235313
C,250,233,6524,18174,233,699,46454.882788090894,144031.25522549122,0.2438753983493463,0.7561246016506538,54.259232505111356,168.22828723800833,27847.841166716495,50970.2752899679,28167.841166716495,51290.2752899679,55621.87993577992,19704529.11417109
C,250,234,6552,18252,234,702,46623.41069914914,144905.28574921732,0.2434278077578739,0.7565721922421261,53.9468633705329,167.66653350231448,27901.788030087027,51137.94182347022,28221.788030087027,51457.94182347022,55403.34921821184,19759932.463389304
C,250,235,6580,18330,235,705,46791.72455388429,145780.34918589113,0.24298291878558892,0.757017081214411,53.63629365012047,167.1047111834324,27955.42432373715,51305.04653465365,28275.42432373715,51625.04653465365,55185.251208388225,19815117.71459769
C,250,236,6608,18408,236,708,46959.824716862655,146656.43219564407,0.24254071153789186,0.7574592884621082,53.32751212601035,166.54284195959252,28008.75183586316,51471.58937661324,28328.75183586316,51791.58937661324,54967.588521400714,19870085.303119093
C,250,237,6636,18486,237,711,47127.711554141955,147533.5214982205,0.24210116629367567,0.7578988337063244,53.020507672919976,165.98094731637397,28061.772343536082,51637.57032392962,28381.772343536082,51957.57032392962,54750.363747323485,19924835.666866418
C,250,238,6664,18564,238,714,47295.38543326852,148411.60387327257,0.24166426350358136,0.7583357364964187,52.7152692568917,165.41904854682647,28114.487612792975,51802.98937247645,28434.487612792975,52122.98937247645,54533.57945092954,19979369.24631735
C,250,239,6692,18642,239,717,47462.84672327404,149290.66616064706,0.24122998378827296,0.7587700162117271,52.41178593408605,164.8571667516952,28166.899398727062,51967.84653922814,28486.899398727062,52287.84653922814,54317.2381714453,20033686.484488796
C,250,240,6720,18720,240,720,47630.09579467165,150170.69526066323,0.2407983079367317,0.7592016920632683,52.11004684949318,164.29532283933693,28219.009445576554,52132.14186206748,28539.009445576554,52452.14186206748,54101.34242220753,20087787.826911002
C,250,241,6748,18798,241,723,47797.133019451605,151051.67813438192,0.24036921690456958,0.7596307830954305,51.8100412358515,163.7335375262365,28270.819486812405,52295.875399593715,28590.819486812405,52615.875399593715,53885.89469052199,20141673.721601523
C,250,242,6776,18876,242,726,47963.95877107649,151933.6018038668,0.23994269181236152,0.7600573081876384,51.51175841240028,163.17183133695195,28322.331245224806,52459.047230930664,28642.331245224806,52779.047230930664,53670.89743733806,20195344.61903886
C,250,243,6804,18954,243,729,48130.57342447577,152816.45335243666,0.23951871394399588,0.7604812860560042,51.21518778375539,162.61022460439938,28373.546433008563,52621.65745553507,28693.546433008563,52941.65745553507,53456.35309703869,20248800.9721359
C,250,244,6832,19032,244,732,48296.97735604001,153700.2199249094,0.23909726474504386,0.7609027352549562,50.92031883883258,162.04873747024044,28424.466751847394,52783.70619300531,28744.466751847394,53103.70619300531,53242.26407726825,20302043.23621317
C,250,245,6860,19110,245,735,48463.17094361471,154584.88872783846,0.23867832582114654,0.7613216741788534,50.627141149691894,161.48738988497487,28475.093892997087,52945.193582890286,28795.093892997087,53265.193582890286,53028.632758666696,20355071.868971836
C,250,246,6888,19188,246,738,48629.15456649348,155470.44702974017,0.2382618789364205,0.7617381210635795,50.335644370490975,160.92620160833175,28525.429537367578,53106.119784498616,28845.429537367578,53426.119784498616,52815.46149470568,20407887.330466542
C,250,247,6916,19266,247,741,48794.92860541099,156356.88216131367,0.23784790601188038,0.7621520939881197,50.04581823651225,160.36519220985463,28575.47535560409,53266.484976708474,28895.47535560409,53586.484976708474,52602.75261159171,20460490.083078135
C,250,248,6944,19344,248,744,48960.49344253557,157244.18151565336,0.23743638912387918,0.7625636108761209,49.757652562941466,159.80438106864776,28625.23300816703,53426.289357777125,28945.23300816703,53746.289357777125,52390.5084078973,20512880.591486033
C,250,249,6972,19422,249,747,49125.84946146108,158132.33254845184,0.23702731050256656,0.7629726894974335,49.47113724408348,159.2437873744777,28674.704145411113,53585.5331451516,28994.704145411113,53905.5331451516,52178.7311546403,20565059.322640672
